"","time","post","share","like","love","haha","sad","wow","angry"
"63","2018-05-02T08:13:56+0000","【廢松機變公園，讓台北進步升級！】

松山機場的階段性任務已經完成，卻與城市互成掣肘。機場本身無法擴展與提昇功能，週邊又有限高管制，讓民族東路和建國北路以東的街區，放眼望去都是頂樓加蓋的老舊公寓，如同籠罩在陰霾下，城市無法進步升級！
 
桃園機場捷運早已通車，絆住台北市中心發展的松機也該廢除，並且變身成一座面積達400公頃的大中央公園，將採生態工法建置並兼具防災蓄洪的作用；同時鎖住公有地不開發，將都更能量導入老舊社區再生。
 
我認為一座城市的大小公園，除了生態、綠地景觀、生活與文化美學的涵養之外，同時也兼顧城市發展以及落實居住正義的理念！台北即將翻轉重生，對每一位在台北生活的你承諾，美好生活不是天馬行空，我，姚文智說到做到。",67,687,23,5,1,0,8
"64","2018-05-02T07:39:24+0000","【擺脫危樓老屋潛藏風險，加速公辦都更】

這幾年參加了不少在老舊公寓四、五樓住家舉辦的告別式，多數長者因行動不便，晚年幾乎沒有離開過五樓老公寓，最後就在家裡離世，這一點讓我有很深的感觸。
 
台北市現有老舊建築多達57萬戶，又多集中在台北市鄰近的斷層帶與土壤液化區。一旦發生震度規模7以上的地震，恐怕會是一場災難，這著實令人擔憂，對於都市更新的問題我想我們都不能再忽視下去。
 
我提倡，由政府一肩扛起責任，主導「都市再生計畫」，進行街道與環境的整體大改建。擺脫危樓老屋的安全威脅，提升居住品質，解決高齡化無障礙空間的問題；建構完善公共空間，活化城市機能，進而促進都市轉型。
 
推動當然不是空談，未來我將投入10倍以上的人力與每年100億的都更基金，全力加速都更能量，讓台北擁有嶄新面貌，落實真正的居住正義。",39,1140,48,10,1,2,6
"65","2018-05-01T11:43:58+0000","資深政治攝影記者陳愷巨：姚文智不邀功，給他機會，他就會做好。

人權攝影家社運者潘小俠：姚文智都沒變，一樣堅持他正義的理念。",81,1388,21,9,0,0,1
"66","2018-05-01T07:43:03+0000","OH~再會吧！OH～什麼攏不驚！
OH~再會吧！OH～向前行！

#向前行
#422翻轉台北的一天",41,895,49,13,0,1,8
"67","2018-05-01T05:56:57+0000","【穿上”TAIWAN TAIPEI” T-shirt，一起為台灣應援！】

”TAIWAN TAIPEI” T-shirt詢問度超高，昨天為遊行所準備的5000件，竟在10分鐘內就clean ！反應出乎意外地熱烈，限量果真是殘酷的。

今天無論是粉絲團訊息或是熱情民眾電話來電詢問，還是有很多朋友希望可以再加製，可見這款TAIWAN TAIPEI 潮T詢問度真的很高！

今年有不少的國際運動賽事即將舉辦，希望未來這一件”TAIWAN TAIPEI”T-shirt能成為應援台灣隊的戰服，大家再一起為台灣加油！

昨天沒有衣服的朋友，沒關係，我已請設計師協助製作第二版潮T，顏色將會有更多款，販售公布方式請鎖定粉絲團。

#姚文智
#姚文智翻台北
#一起為台灣應援",80,473,7,13,0,0,0
"68","2018-04-30T10:32:21+0000","<f0><U+009F><U+0099><U+0087><U+200D>♂<U+FE0F>感謝昨天熱情參與422大遊行，令人感動。
但少數人汙衊（發放走路工、垃圾未清除）都會提告！<f0><U+009F><U+0091><U+008A>

今晚十點請鎖定三立iNEWS收看【鄭‧知道了】；十一點請鎖定華視【Online鍾點讚】，將與各位好友分享422大遊行與北市選舉相關看法！

<f0><U+009F><U+0093><U+00A3> 三立iNEWS【鄭‧知道了】
鎖定 CH 88.89.90台 | 中華電信 MOD 504台
【三立iNEWS直播】>> https://goo.gl/6CorqM

<f0><U+009F><U+0093><U+00A3>【Online鍾點讚】
鎖定 CH 12台 
臉書傳送門<f0><U+009F><U+0091><U+0089>https://www.facebook.com/ctsonlineshow/",48,1259,20,15,0,0,8
"69","2018-04-29T08:40:22+0000","感謝大家，今天一起站出來!",90,1946,29,15,1,3,5
"70","2018-04-29T02:37:42+0000","【422大遊行 為台灣價值與夢想而走】
不能來的朋友們，相信你也與我們同在，可觀看直播讓我們一起「守護台灣價值」！

http://live.setn.com/Live/1111",65,1592,73,21,1,1,5
"71","2018-04-29T01:07:00+0000","再過四小時不到，我們遊行見！

這些天，辦公室不斷接到全台各地要搭高鐵、包車、揪團參加遊行，也有遠從東京、曼谷、洛杉磯打來鼓勵，好友王瑞德甚至更動班機時間，就為參加遊行演講，「自發的熱情與積極」讓辦公室同仁都很訝異，也忘卻了辛勞。

雖有特定網友三番兩次在深夜爆掛扭曲，我們都無所畏懼，因為「守護台灣價值」本來就是全台的共識，悖離價值，甚至還「嫌煩」，自然引起全國反彈，才會自動自發地從南部動員上來參加遊行，我們熱情歡迎！

我們更感謝許多好朋友相挺，在網路上關注的網友不少，謝謝大家幫忙宣傳，不管是打電話、轉發LINE、PTT發文、FB分享，我們都非常感謝。

最後四小時，再揪好友，全家總動員！",46,2992,43,37,2,3,9
"72","2018-04-28T09:59:36+0000","早安<U+2600>
天氣很不錯，下午參加422遊行的朋友要多補充水份。

這幾個禮拜以來，辦公室同仁接到很多詢問遊行資訊的電話，令人驚喜的是許多外縣市的朋友也自發性的響應。有的從台中要搭高鐵上來，有的在高雄北上，還有的特地改了班機時間，就為趕回來參加遊行。

這場遊行不僅有許多好朋友要走上馬路相挺，在網路上關注的網友也不少，謝謝大家幫忙宣傳，不管是打電話、轉發LINE、PTT發文、FB分享…。

今天13:30民權公園集合，大家一起站出來！",75,574,14,0,0,0,0
"73","2018-04-28T05:27:46+0000","反網路霸凌，422上馬路！

「走路工五百，我沒有！」
昨半夜PTT傳遊行走路工的假訊息，柯市長一早就回應說「工資很貴，500塊也不容易，遊行恐沒人。」怎麼聽起來像是柯與柯粉裡應外合，在網路上欺負人？

既然有人在LINE上徵求走路工，網友應該把他的LINE名稱公布，「大家上去跟他要五百」，不要把LINE的ID遮起來。

因不滿柯市長而長期受到網軍霸凌與汙衊的人，都應勇敢站出來！不僅要公布造謠者的帳號，明天422遊行更要上馬路，反對這樣的網路霸凌、造謠生事。",105,2649,36,19,3,4,10
"74","2018-04-27T08:09:41+0000","就在明天！跟著姚姚指揮官一起參加422大遊行！

#姚文智翻台北
#二次元
#支持本土動漫產業",24,918,19,16,0,1,31
"75","2018-04-26T14:27:44+0000","在二次元的世界中，我化身「姚姚指揮官」，將與「大中央公園天使長」、「巨蛋對策專家」兩位英雄助理，以行動代號「422大遊行」，邀請各位市民，4/22下午13:30一起來解決台北市的城市危機。

#姚文智翻台北
#二次元
#422大遊行
#422下午1330民權公園不見不散",122,654,5,4,16,14,1
"76","2018-04-25T13:07:00+0000","422是台北市民用腳步震動土地、翻轉台北的一天！
本週日下午13:30民權公園集合，一起出發！",116,2942,41,30,2,2,13
"77","2018-04-25T11:07:00+0000","“Taiwan Taipei”是首都市長的責任

”Taiwan Taipei”綠T-shirt首度亮相，「守護台灣價值、捍衛國家首都」，將”Chinese Taipei”變成”Taiwan Taipei”，是首都市長的責任。

422遊行大家一起穿著”Taiwan Taipei”綠T-shirt，在夢想社區奔放的嘉年華熱舞和鼓聲中一起站出來!

#422大遊行大家一起來
#422下午1點半民權公園見",44,2949,49,28,2,9,7
"78","2018-04-25T03:39:00+0000","422站出來，跟柯P說Bye Bye!

星期日下午13:30民權公園集結出發，帶上你最有創意的道具，穿著佩戴綠色的服飾，以嘉年華的心情，樓頂揪樓腳，全家一起來!

#把TaiwanTaipei綠T恤穿上身",152,674,19,12,0,0,2
"79","2018-04-24T00:03:00+0000","422是台北市民用腳步震動土地、翻轉台北的一天！
本週日下午13:30民權公園集合，一起出發！",85,1374,35,21,3,4,38
"80","2018-04-23T12:11:08+0000","422是台北市民用腳步震動土地、翻轉台北的一天！
本週日下午13:30民權公園集合，一起出發！",18,3002,52,48,0,7,6
"81","2018-04-23T10:47:05+0000","我認為，民進黨持續朝著「不會禮讓」柯市長的方向前進，作為民意第一線的黨籍民代，市議員的表態已然清晰，九成黨籍議員皆支持 #422大遊行，要求黨內應自提候選人，願與柯合作的議員，比例極少。   

對我來說，422大遊行就是一場市民與柯市長說再見的遊行，我們應回歸初心，以民主程序團結彼此、團結市民，讓更有遠見的人，為國家首都服務。

#姚文智
#姚文智翻台北
#與柯市長說再見",125,506,10,16,0,1,6
"82","2018-04-22T11:49:41+0000","<f0><U+009F><U+0093><U+00A3>9成的黨籍議員加入協辦422大遊行，要求黨內自提市長候選人的聲音破表！

為何我說422大遊行會是守護台灣價值最重要的一戰？

今晚8點半請鎖定54頻道三立新聞台《新台灣加油》；10點請鎖定三立iNEWS《鄭知道了》頻道88台或89台。
<f0><U+009F><U+0091><U+0089>直播網址:http://live.setn.com/Live/691",14,4102,91,108,4,7,21
"83","2018-04-22T08:02:37+0000","#422大遊行，為台灣價值與夢想而走

2015年跟夢想社區一起參與了Burning Man火人祭，看到了藝術家的自由、創意跟解放，那一年我們也將台灣的媽祖文化帶到美國去。

台北是Taiwan’s Taipei，我們有很多的創造力跟活力，未來它應該是一個展現台灣價值，共同創造累積屬於城市的夢想。

422站出來，大家一起展現屬於Taiwan Taipei的活力！",73,1422,22,31,1,2,3
"84","2018-04-22T02:32:32+0000","【捍衛台灣價值！超過九成跨派系世代綠議員協辦422遊行】

感謝今天上午出席「422站出來！」記者會的16位「過半數」民進黨籍議員同志，展現了不分派系、世代的大團結。

422大遊行協辦單位，包含台北市現任議員21位與已提名新人3位，名單如下： 李慶鋒 、 李建昌、 何志偉、 謝維洲、 許家蓓 、 陳慈慧、 江志銘、 王閔生、 簡舒培、 梁文傑 （Wenchieh Liang）、 周威佑、 許淑華、 顏若芳、 劉耀仁、 王孝維、 洪健益、 阮昭雄、 張茂楠、 王世堅、 林世宗、 顏聖冠、 陳怡君、 吳沛憶、 陳賢蔚。

我認為，台北需要「除三害」：松機阻礙發展第一害；大巨蛋拖延26年第二害；最後一害，則是任由大巨蛋擺爛的柯文哲市長。三害不除，台北發展遙不可及。

不僅如此，柯市長已悖離了台灣價值，422我們要號召市民朋友站出來，讓我們一起「為台灣價值而走」、「為翻轉台北走」、「為國家首都而走」。

422大遊行，本周日下午13:30，民權公園不見不散！",124,2743,58,72,1,11,19
"85","2018-04-22T00:16:01+0000","<U+200D><f0><U+009F><U+0093><U+00A3>動手點網址，加入《姚文智翻台北》官方LINE<U+200D>
https://line.me/R/ti/p/%40mnr8768c",158,2630,44,53,1,2,19
"86","2018-04-21T07:19:25+0000","422大家一起「#用腳投票」，看見人民的意志，實現台灣民主價值

我們還要進行「假投票」嗎？有太多的基層民眾向我反映，大家都說應該要站出來，高喊柯市長下台。基層憤怒的聲音，都認為422遊行，甚至要改稱「柯黑大遊行」。

我呼籲，4/22大家一起站出來，「用腳投票」共同表達心聲。我相信，基層若站出來「用腳投票」，所有人都將看見人民的意志。必須再次強調，民進黨勿再與魔鬼交易，應堂堂正正實現台灣價值，以民主程序決定北市候選人。

#姚文智翻台北
#422大遊行
#基層的聲音",83,2312,40,92,2,8,20
"87","2018-04-21T02:00:04+0000","早安，用三分鐘看完姚文智的內湖交通政策。

看更多<f0><U+009F><U+0091><U+0087>
http://yaotrendingtaipei.com/article_con.php?type=1&id=35

#姚小編首度現聲
#打開內湖交通結",251,748,15,11,0,1,2
"88","2018-04-20T11:06:10+0000","廢松機變公園，為台灣舉辦世界級演唱會
<f0><U+009F><U+0091><U+0089>幫助台灣女孩逐夢影片 : https://goo.gl/89VyTm

紐約中央公園「台灣之夜（Taiwanese Waves）」的催生者嚴敏Mia 把紐約的夏天變得很台灣，張懸、滅火器都去登堂表演。

但這件事，和我主張的「中央公園」有什麼關係呢？

原來，紐約中央公園的「夏日舞台」（Summer Stage）聞名全球，開辦至今已超過30年歷史，每年邀請來自世界各國的知名樂團和歌手表演！

2年前，來自台灣的Mia經過多年申請後，成為將亞洲音樂帶進Summer Stage的第一人。

但當時，Mia 雖然提案成功，但，音樂祭主辦單位公園基金會（City Parks Foundation）僅提供場地、器材等技術，所有團隊赴美的相關費用，需由 Mia 自己處理，手足無措的 Mia 找上我的辦公室。

我不但看到 Mia 的熱情，也認為「台灣之夜」是與國際交流的重要舞台，她有如此雄心壯志的夢想，當然要義不容辭的全力協助，好在最後順利地成行，讓紐約的夜晚飄散著濃濃的台灣味，包含張懸、滅火器樂團、旺福、落日飛車、桑布伊、音樂人黃玠、黃小楨...後來都因此站上紐約中央公園的舞台！

今年 Mia 繼續舉辦台灣之夜，我們幾乎已成為合作夥伴，讓對的事情堅持下去！

我很期待，未來，廢松機變公園後，希望能為台灣舉辦世界級的演唱會，讓全世界樂團都將來台灣表演列為最重要的里程碑，「我也有這樣的夢想！」",98,1002,23,77,2,12,13
"89","2018-04-20T07:30:19+0000","這是一位內湖朋友遇到的狀況",135,1006,28,7,0,1,17
"90","2018-04-20T05:33:18+0000","「換遠雄」、「換市長」，解決 #大巨蛋！

大巨蛋問題糾纏了市民26年，本來期待柯市長能處理。但，柯市長上任三年多了，有處理好嗎？可惜！我們看到，大巨蛋已被柯市長用作政商角力、政治操作的籌碼。

但，問題就該釜底抽薪，且很簡單。我認為，就兩個問題：

第一， 解約換掉遠雄。
地檢署關於李述德的起訴書非常清楚，當初的密約不只權利金0、免違約金，最重要的是超出原合約五萬三千多坪的土地超額利潤。市府應傾全力，如同阿扁市長當年喊出「馬特拉不拉自己拉」如此魄力「市府接管」。事實上，當年柯市府廉政委員會就建議，趕快與遠雄解約，只是市長不作為。

第二， 換市長。
大巨蛋拖延至今，另一罪魁禍首就是柯市長，市長在其中操弄、黑箱的談判，導致巨蛋問題繼續延宕。

我承諾「換遠雄、換市長」，若是我擔任台北市長，兩年內就能解決，最慢2020年終前，就要讓市民嗨唱「#三天三夜」！

很多人問，我有什麼願景？對我來說，台北市將面對「廢機場變中央公園」與「巨蛋」兩大問題，2018選舉也在此處見真章，歡迎大家踴躍參加「422機蛋大遊行」。

#姚文智翻台北
#換遠雄換市長
#422機蛋大遊行",157,2192,40,26,0,0,3
"91","2018-04-20T00:03:00+0000","我們值得更好的台北市",101,1026,13,30,1,4,32
"92","2018-04-19T13:07:06+0000","#文化台北莫空談
陳悅記家族史就是台北發展史，最重要的「大河劇」！

台北陳悅記家族古墓兩周前被發現疑遭人為惡意破壞，我偕同陳家後代陳應宗老師、文史工作者蕭文杰舉行記者會，強烈呼籲北市府負起責任，勿讓具文化價值的文物毀壞殆盡。

事實上，陳悅記家族史，即兩百年來北台灣重要的發展史，台北大龍峒周遭的保安宮、台北孔廟、四十四坎街等文化景觀，皆與陳悅記有不可磨滅關係，更牽涉台北都市發展的脈絡。

可惜！如此人文歷史，柯市長僅是春節去保安宮發紅包，未曾重視。市長2014年選前曾說「改變台北從文化開始」，社會高度期待，上任後卻對許多文化資產不聞不問，許多文資保存案，往往以拖待變，令人痛心。

我認為，陳悅記家族史根本是台北兩百年的「大河劇」，是讓下一代認識台北非常重要的文化寶典。事實上，文資保存只是根本，如何讓這段歷史為人理解，進而開展下一代的未來，才是真正重要的事。

#姚文智翻台北
#真正重要的事
#陳悅記老師府",175,1056,27,22,0,4,18
"93","2018-04-19T04:30:00+0000","兒童節玩不夠  紙風車幫您延續歡樂<f0><U+009F><U+0092><U+0083><f0><U+009F><U+0091><U+00B6><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+00B6><f0><U+009F><U+008F><U+00BB>

姚文智邀您一起與紙風車同樂，體會客家文化之美！<f0><U+009F><U+008C><U+00BA><f0><U+009F><U+008C><U+00B8>

由客委會和紙風車劇團合作的客家新童話音樂劇「桐花島故事」，本周日將在內湖區麗山國小演出，以生動的歌謠、舞蹈、雜耍、特技及各式有趣的互動道具，吸引大、小朋友目光，在看戲的過程中，更加認識客家村文化。<f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+0091><U+00A9><U+200D><f0><U+009F><U+0091><U+00A7><f0><U+009F><U+0091><U+00AB><f0><U+009F><U+0091><U+00AD>

時間：4月15日星期日15:30
地點：麗山國小（台北市內湖區港華街100號）

#姚文智
#一起來看戲
#繼續兒童節
#紙風車劇團",268,1053,23,10,0,3,10
"94","2018-04-18T11:09:00+0000","「#2022重現明治橋」，落實文化台北！

台北市文化古蹟的未來存亡，需要一位真正有擔當的市長。
姚文智承諾，用文化保存，實現 #台灣價值，2022年重現明治橋！",86,3516,60,50,0,6,6
"95","2018-04-18T10:25:45+0000","第一次「＃傳說對決」就死爆了

今天接受邀請，參訪電競俱樂部 ahq e-Sports Club的「訓練基地」，哇，沒想到這裡聚集了這麼多年輕人。

參訪過程中，俱樂部介紹我玩時下最夯的手遊「傳說對決」。真不是蓋的，玩個遊戲也得手腦並用，手指靈敏度要很高才行！不然，像我這樣的LKK，第一次玩就死了兩次，哈哈，實在糗。

事實上，台灣手遊、電玩、電競玩家，以及觀看電競的觀眾族群，林林總總相加已達900多萬人，35歲以下的年輕人更佔此族群的八成，而跨足此領域的相關產業，涵括遊戲軟體、媒體、娛樂、硬體、動畫內容、教育、相關周邊等，足以形塑一個龐大的產業聚落，政府應更積極協助，並為他們正名。

過去，我們總對打電玩的孩子有負面印象，但，那只是刻板印象。只要適度引導孩子在自己的專長有所發揮，電競也是可發光發熱的職業。

#電競不等於電玩
#不放手直到夢想到手
#在這裡拖椅子樓下聽不到",136,660,18,5,1,0,2
"96","2018-04-17T14:00:00+0000","西區翻轉，我們等了20年了！

姚文智向台北市民提案「#SKYLINE計畫」，推動都市更新，在環河南北路興建外掛跨堤、跨路的空中走廊；以「#公共設施容積免計」當誘因，再造水岸風華。",168,1821,37,19,4,2,32
"97","2018-04-17T10:30:00+0000","對首都負責 與議會同志一起努力 

感謝民進黨黨團邀請我參與黨團會議，也向新上任的正副總召 台北市議員李慶鋒、顏若芳、幹事長 士林北投林世宗議員表達祝賀之意，這是我第二度拜會議會黨團，我感受到議會同志們追求台北更好的決心。

柯市長近幾年的「轉變」，大家也都看得很清楚，轉變是個人的政治選擇，但不能忽略中心價值跟思想。我認為，民進黨的基本價值和信念，無法交換或禮讓，我也願與北市議會的同志們一起持續努力，也尋求大家的支持。

4/22，我邀請所有的黨籍議員，一起參與我所舉辦的「#機蛋大遊行」，表達廢除松山機場以及解決大巨蛋的訴求，共同為台北的未來，提出最美的願景。

#422機蛋大遊行 #與同志們一起努力 #姚文智翻台北",14,3106,31,44,0,4,18
"98","2018-04-16T15:43:17+0000","給年輕人舞台，擘劃未來台北！

「台北大中央公園創意徵件活動」圓滿落幕，得獎參賽者幾乎是在學學生或剛出社會創業的年輕人，我非常訝異，這些年輕人對於「廢松機變公園」的想像，都極具巧思與可行，非常值得借鏡。

如同我發起這項活動的宗旨，我希望提供一個展現創意和築夢的舞台，讓年輕人實踐自己對城市的想像，讓台北更加美好。

為了實踐翻轉台北的夢想，4/22機蛋大遊行，我邀請了這些年輕人一同共襄盛舉，你／妳也一起來吧！

得獎作品欣賞：
http://yaotrendingtaipei.com/news_con.php?id=47",106,437,7,1,2,2,0
"99","2018-04-16T10:24:52+0000","言論自由就是台灣價值！
為鄭南榕獻上一朵象徵自由的紅玫瑰！

#言論自由日
#捍衛台灣價值",83,1726,30,33,2,4,15
"100","2018-04-16T00:00:01+0000","「快慢分流、水陸並進」解開內湖交通結

「快慢分流」是匝道管理，短期尖峰路肩導流，中期調整環東快的匝道位置，讓往高速公路方向的快車與左轉進入內湖的慢車不回堵。

「水陸並行」是善加使用基隆河藍色公路，透過水上運輸，像是Water Bus、Water Taxi的水路接駁，創造多元風貌的水上交通。",65,720,14,12,1,8,7
"101","2018-04-15T14:12:06+0000","【我承諾 2020，內湖交通 徹底解決】

交通問題是每日進出內湖的居民與上班族惡夢，我認為採用「快慢分流、水陸並進」方式，以短、中、長期規劃，解開內湖交通的結。我承諾，當選台北市長後要傾洪荒之力，在2020年全盤解決內湖交通問題。

短期解方，在中和新蘆線-行天宮站、信義淡水線-劍潭站、新店松山線-松山站，加開「中間不停站」直達接駁公車。此外，從塔悠路、撫遠街一帶，架設跨河倍力橋，讓疏運的直達公車，避開堤頂大道壅塞。

長期方向，除了東側南北向軌道系統外，在廢除松山機場後，規劃南北向交通計畫，讓交通網絡更密集。未來內湖都市計畫結合基隆河谷廊帶，擴大縣市合作的視野，形成北北基青年新創產業聚落。",33,2965,26,33,1,1,8
"102","2018-04-14T13:52:00+0000","大巨蛋工程停滯3年、松山機場遷移問題依舊未解，台北市的發展一直停滯不前，親愛的市民，您，還要繼續忍耐多久？這樣的台北市您還看得到希望嗎？
 
台北市政府在處理大巨蛋問題時爭議不斷，態度和立場也總是反反覆覆，好幾次，當市民以為柯市長終於要解決問題時，卻又一再妥協，過程黑箱作業，民怨四起。
 
大巨蛋----真的不能再等待下去了，我主張與遠雄解約，唯有快刀斬亂麻才能解決問題，我也主張廢除松山機場，因為機場對建築限高管制，讓舊公寓無法都市更新，老城區的發展一再受限，我們的台北市，不應該是只有這樣的版圖，大家值得擁有更好的環境！
 
親愛的市民們，台北市需要更有勇氣與更有魄力的市長，能夠承擔責任並解決一切的問題，我，姚文智4/22將發起「機蛋大遊行」，和你一起翻轉台北。",239,1279,2,174,7,69,5
"103","2018-04-14T10:35:00+0000","2018年「機」與「蛋」是台北兩大都市問題。「廢松機變公園」是我一貫主張，但在大巨蛋爭議，快刀才能斬亂麻，不僅要換掉遠雄，更要換掉無法解決問題的市長。

姚文智將發起「422機蛋大遊行」，從松山機場出發遊行至大巨蛋，表達「廢松機變公園」、「換遠雄換市長」的訴求！

4月22日遊行隊伍下午1點半於民權公園集合，2點出發，沿民權東路，行經松山機場，再沿光復南北路，到忠孝東路口大巨蛋，最後抵國父紀念館舞台區，邀關心「機蛋」的各界人士發表演說。

我認為，市長要有勇氣和魄力承擔，盡速解決大巨蛋問題。4/22大家一起來吧！",32,2720,46,82,2,5,12
"104","2018-04-14T02:08:00+0000","【用政策爭取認同、用參選捍衛台灣價值】

感謝鄭麗君部長的支持推薦！

很認同「執政黨要有首都願景；這是高過選舉輸贏，透過政黨的候選人的願景去說服選民支持，取得權力授與，推動對選民的承諾」，所以我陸續提出多項市政願景。

我們都值得更好的城市，「首都願景」是執政黨應該思考的前提，參選台北市長除了用政策爭取市民認同、翻轉台北外，捍衛台灣價值更是重要因素之一！

<f0><U+009F><U+0093><U+00A3>鄭麗君部長專訪
<f0><U+009F><U+0091><U+0089>https://goo.gl/vVPYim",39,1443,6,48,2,13,14
"105","2018-04-13T09:04:00+0000","【兒童節快樂！】
最近掀起扭蛋熱潮，昨天去三立錄影時剛好碰到這台水泥車扭蛋機，覺得大小朋友的願望都能被「放大」。每顆扭蛋都代表著一個未知的驚喜，就如同市長選舉一樣，只有投入硬幣扭轉，才有獲得大獎的機會！

422邀請大小朋友們一起參加「機蛋」大遊行，讓我們扭開大巨蛋渾沌不明的現況，讓大巨蛋不再成為破壞台北景觀的「壞蛋」，讓大巨蛋成為實現大小球迷看棒球的願望！

#兒童節快樂
#姚文智翻台北
#422機蛋大遊行",9,1058,20,3,19,6,11
"106","2018-04-13T04:03:00+0000","柯文哲市長，任何的市政承諾，如果只是講講而已，時間過了，就是「假賽」。",237,206,1,0,0,0,0
"107","2018-04-12T07:00:00+0000","【青世代接棒 全面就位】

台灣世代智庫公布2018縣市長選舉民調中顯示，民眾對民進黨執政縣市滿意度最高，佔67.1%。我認為，這代表民眾對「#綠色執政品質保證」是有記憶的。而我也準備好要扛下，在台北市重新擦亮「綠色執政品質保證」的招牌的責任了。

民進黨過去30年來，歷經陳定南、游錫<U+5803>的宜蘭經驗；謝長廷、陳菊的高雄經驗；蘇貞昌從屏東衝到台北縣；賴清德在台南五星首長評價及陳水扁擔任台北市長以來，逐漸建立的綠色執政形象，讓綠營在台灣南北各地深耕經營的地方執政經驗，廣受好評。

如今，黨內五年級生陸續接棒，我的前後期新聞局長林佳龍、鄭文燦，也歷經十年磨一劍，且亦延續了「綠色執政品質保證」優良傳統。

而今，在黨內第二波五年級生接棒潮中，我不僅提出對台北的市政藍圖，也宣告了自己的價值信仰，要在台北市扛下責任，重新擦亮「綠色執政品質保證」的招牌，再為民進黨拓展執政版圖。

#姚文智翻台北
#綠色執政品質保證
#青世代接棒",16,1213,41,25,4,9,7
"108","2018-04-11T12:24:44+0000","【#422機蛋大遊行 換遠雄換市長】
 
2018年「機」與「蛋」是台北兩大都市問題。「#廢松機變公園」是我一貫主張，但在大巨蛋爭議，快刀才能斬亂麻，不僅要換掉遠雄，更要換掉無法解決問題的市長。

我將發起「422機蛋大遊行」，從松山機場出發遊行至大巨蛋，表達「廢松機變公園」、「換遠雄換市長」的訴求！沿路經過光復南北路走向大巨蛋，也意味要「光復台北」。

4月22日遊行隊伍下午1點半於民權公園集合，2點出發，沿民權東路，行經松山機場，再沿光復南北路，到忠孝東路口大巨蛋，最後抵國父紀念館舞台區，邀關心「機蛋」的各界人士發表演說。

我認為，市長要有勇氣和魄力承擔，盡速解決大巨蛋問題。4/22大家一起來吧！

#機蛋大遊行
#姚文智翻台北",72,215,7,10,0,0,0
"109","2018-04-10T12:02:02+0000","用政策表達參選的決心！

Cities城市論壇：解開內湖交通結 https://ppt.cc/fmGGHx

下午再度前往市議會拜訪黨團總召 Super Girl 台北市議員許淑華，總召劈頭就問我參選的決心，並轉達了基層疾呼自提人選的心聲。放心！我不僅會參選到底，更有信心會當選到底！

我以改善內湖交通為例，向總召說明，早就在我舉辦的Cities 論壇，將短中長期的解決方案，說得ㄧ清二楚，歡迎大家去看。

比較可悲的是，今天報紙說，錕P說要蓋大橋、柯P則說做地下道解決內湖交通問題，都只證明他們看不到台北的「水」，他們完全無意識於台北應該「與水共舞」，他們只想「跨過」、「穿越」淡水河、基隆河。

事實上，聯通景觀橋梁當然可以興建，但基隆河水路的運用，也是很好的解方，郝龍斌時期早已建好碼頭設施，可惜三年來河道浚深的工作停擺，導致船隻無法通行，市府怠惰的心態才會導致基隆河水路不通，藍色交通與水岸風情遙遙無期。可惜啊！

對於台北的未來，我有充足的準備和自信，這場請益之旅還會持續進行，向大家闡述對我對台北的政策和願景，展現我參選市長堅持到底的意志。

#姚文智翻台北
#參選市長堅持到底
#解開內湖交通結",43,1119,20,18,2,2,7
"110","2018-04-09T09:27:52+0000","「向前衝就對了！」
傍晚與即將接任台北市議會民進黨團總召的台北市議員李慶鋒，針對市政和選情交換意見，也邀請我四月初開議時，再赴黨團與議員們切磋政策理念。

明天我將繼續拜訪現任總召許淑華議員，後續也將以各種形式向所有黨籍議員請益，表達參選市長的決心！

#姚文智
#台北直直衝",45,1685,20,10,0,0,6
"111","2018-04-08T10:20:00+0000","歡迎台灣派大辯論！

今天收到民視邀請，邀我參加台北市長電視辯論。邀請的對象除了現任的柯市長以外，還有呂秀蓮、蘇煥智、林昶佐和我。

看起來應是「#台灣派」的第一次對話，我認為很讚！（柯文哲應只是參考座標，他早就在價值信念與我們分道揚鑣了，會來嗎？）這是一次很好的政策對話機會，首都市長選舉應從台灣價值出發，讓市民看見「國家首都」如何打造。

對於台北市，我當然準備好了！除了翻轉台北的市政總總，歸納一句話，如何把「Chinese Taipei 變成Taiwan Taipei 」是我投入市長選舉，最重要的信念與目標。

我也呼籲，台北市長的提名，民進黨應堅定信心，盡速建立一套相當於初選的協調機制，「只有民主程序才能說服我！」，也才能讓基層感受的執政黨對首都的責任。

#姚文智翻台北
#台灣派大辯論
#台灣價值",25,1822,21,20,0,0,13
"112","2018-04-07T09:13:54+0000","一堆人都『黑白』講了   <f0><U+009F><U+00A4><U+00A6><U+200D>♂
那就拍『黑白』片回應",52,640,24,3,1,1,4
