"","time","post","share","like","love","haha","sad","wow","angry"
"77","2018-04-22T08:09:13+0000","#一堂價值17億的課
#丁守中180秒巨蛋懶人包

大家午安 ! 請大家鎖定今天(21日)首場國民黨內台北市長初選辯論會！
時間：1400-1600
頻道：中天（52）中視（10）
兩台都會一起播唷！我們一起在電視機前為將來的丁守中市長加油！<f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D><f0><U+009F><U+0091><U+008D>

辯論會是互相陳述對台北市發展的願景與擘劃，除了用講的之外，我更希望它不是一次性的，而是可以透過簡單的影音，用大家理解的方式，不斷地流傳。讓大家知道我的理想，我的規劃，我的藍圖。

躺在光復忠孝路口的大巨蛋

除鏽成本已經從2016年的 #4億
到今年2018年的 #17億

這些浪費，由於執政者的失誤，未來將會是全民買單，我不能接受。",43,975,9,21,0,0,0
"78","2018-04-22T02:52:02+0000","很多人都說，丁守中，你拍這些片子是想變成年輕活力的形象嗎?
很多人都說，丁守中，你這次終於改變了。

但我想說的是，我一直都沒有變。
只是，
過去的我，堅持做好分內的工作。
過去的我，堅持為大家立好法案。
過去的我，堅持要讓台北更美好。

我只是有很多面向沒有呈現給大家看，這次，也只是單純的表現出來。
時代在變，表現的方式要更靈活，這我聽進去了。
但時代變得再快，也無法改變我對台北市民的在乎與執著。

所以我......

堅持  就是要台北更好。

#滾輪影片完整版出爐囉",97,1438,17,256,1,3,2
"79","2018-04-21T03:43:27+0000","堅持  就是要台北更好

我新的一波戶外看板廣告已經全面上架了，大家可以抬頭找找上面的看板，都可以看到我喔!!!

#剛剛滾輪直播中間有段中斷了，完整影片下午會放上粉絲團
#但我們Youtube已經上架囉，努力搜尋看看吧。",68,412,8,6,1,1,0
"80","2018-04-20T13:00:30+0000","大家好，印象中是不是覺得丁丁就是斯文書生形象呢？但其實丁丁也可以這樣！丁丁要跟大家下戰帖，一起來PK滾輪吧！！",31,420,5,1,0,2,0
"81","2018-04-20T02:31:34+0000","大家好，印象中是不是覺得丁丁就是斯文書生形象呢？但其實丁丁也可以這樣！丁丁要跟大家下戰帖，一起來PK滾輪吧！！",82,780,11,48,0,3,0
"82","2018-04-20T02:09:54+0000","#丁守中 #拚臺北驕傲 #堅持讓臺北更好 #市長初選民調 #唯一支持丁守中 #一校一公托
讓公托看得到也用得到
丁守中承諾一校一公托

昨天有數名里長向柯P陳情，表示在地的公立幼兒園、非營利幼兒園並未保障當地里民的入學權益，導致里民無法就近入學，「看得到，吃不到」。就連柯P自己也坦言「這樣怪怪的」，並要求教育局盡速改進。

但是，教育局卻坦言，公立幼兒園及非營利幼兒園名額不足，因設點不多，量也不多，若要獨厚在地里，可能會不公平，會待量足夠時再作考慮。

各位可以看一下附圖，有些抽不到公幼的家長，只能漏夜排隊，選擇價格較便宜的私立幼兒園，讓我看了很難過，而這一切都是柯P公幼政策失敗的結果，柯P應負起責任。

我認為，一校一公托，早就該做了！現在很多國中小都面臨少子化的困境，只要盤點閒置教室，再整合流浪教師的資源，每個小孩按照學區上公立幼兒園完全不是問題！

除了一校一公托，多的教室甚至還能成為日間托老中心，讓學校與社區結合，爺爺奶奶帶著孫兒去上學，老幼皆有所養。

(圖片由王鴻薇議員辦公室提供)",15,519,14,5,0,14,1
"83","2018-04-20T02:02:26+0000","<f0><U+009F><U+0093><U+00A3><f0><U+009F><U+0093><U+00A3><f0><U+009F><U+0093><U+00A3> 就是明天  丁丁與大家PK滾輪 <f0><U+009F><U+0093><U+00A3><f0><U+009F><U+0093><U+00A3><f0><U+009F><U+0093><U+00A3>

印象中是不是覺得丁丁就是斯文書生形象呢？但其實丁丁也是健身愛好者呢！明天丁丁要跟大家下戰帖，一起來PK滾輪吧！！現場會公布最新一波影片，丁丁教大家「每天三分鐘，讓你消除鮪魚肚」。

另外，知道大家會懷疑影片是不是剪接後製。所以！！！丁丁現場會跟四位年輕的朋友還有記者進行PK，粉絲團的朋友，走過路過千萬不要錯過，明天(20日)上午10：00，準時鎖定我們的直播，在電腦或手機前，一起來PK吧！

（做幾下請留言回報，比丁丁少的人請反省）

#搶先版預告影片播出
#不服氣與不相信者請分享文章並準時鎖定直播",33,454,19,5,0,3,0
"84","2018-04-19T11:23:46+0000","丁丁的粉絲們早安！丁丁正在接受唐湘龍的專訪囉！
電台：飛碟聯播網FM92.1（或下載飛碟app收聽）
時間：上午0800-0900

想知道丁守中黨內初選的心路歷程和選舉秘辛嗎？敬請鎖定！",16,334,5,0,6,1,0
"85","2018-04-19T09:00:44+0000","羨慕別人脫上衣自信的神情嗎？不用羨慕，本週五和丁丁一起玩滾輪。每天只要3分鐘，讓你輕鬆消除鮪魚肚！
認同支持請加Line
<U+2611>丁守中拼台北驕傲 → http://bit.ly/2HmEuDv",62,215,1,2,0,6,0
"86","2018-04-19T00:01:11+0000","#丁守中 #拚台北驕傲 #堅持讓台北更好
#市長初選民調 #唯一支持
#保母媒合平台 #公共化托育機構
北市育兒好擔心？丁守中保證讓家長無憂！

我國生育率逐年降低，生完孩子後還得提心吊膽？然而，北市府建制的「保姆媒合平台」以及「公共化托育機構」完全不合格，該砍掉重練！

我認為，年輕人若有意願生小孩，市府就應該把孩子當做自己的寶貝來照顧，然而「保姆媒合平台」中，只提供保姆的電話及地址，完全看不到托育環境，也不知道保姆的評價好壞，哪個家長敢透過此平台找保姆？難怪媒合率只有8%！

此外，本市的公托機構也讓家長憂心忡忡。有議員爆料，本市54家公共化托育機構裡，有十家機構竟然只裝設一支監視器，不但孩童活動的範圍錄不到，甚至還有故障無法錄影的。然而最近保姆虐童事件頻傳，幸虧有監視器才還原真相，所以一定得要求托育中心加裝監視器。 

沒想到柯文哲上任至今，連家長最基本的需求都看不到，無論是媒合率8%或是1支監視器，這些不都是柯P最引以為傲的SOP裡最基本的數字嗎？

我也承諾，若我當選市長，不但鼓勵生育，更要給家長一個安心育兒的臺北市，不但要求托育中心加裝監視器，更要建立本市保姆的分級評鑑制度，讓家長都能安心托育，孩子平安長大。",9,372,6,0,0,0,0
"87","2018-04-18T12:00:52+0000","<f0><U+009F><U+0093><U+00A2><f0><U+009F><U+0093><U+00A2>小編知道，中午很多人沒看到～
<f0><U+009F><U+008E><U+00A5>D-LIVE【丁守中Ｘ羅智強．老舊市場都更議題】
現場直擊！大安區信義市場。
高手在民間之12分38秒的桃紅大媽必看！(完全不怕鏡頭)

#丁守中Ｘ羅智強一起堅持讓台北更好
認同支持請加Line
<U+2611>丁守中拼台北驕傲 → http://bit.ly/2HmEuDv
<U+2611>大安文山羅智強 → http://t.cn/RmRjz8x
--------------------
跟著丁守中粉絲團一起走訪台北市其他角落",13,334,5,1,0,6,0
"88","2018-04-18T08:33:15+0000","#丁守中 #拚台北驕傲 #堅持讓台北更好
#市長初選民調 #唯一支持
老人好呼嚨？柯P共餐政績膨風又被抓包

市府老人共餐政策成效不彰早讓人詬病，最難堪的是，市府老是好大喜功，玩弄數字遊戲來愚弄人民，用數據膨風來掩飾柯P任內毫無建樹的問題。

就像市府昨天再一次被王鴻薇議員抓包。因為市府統計325處據點共420萬人次參與共餐，台北市年滿65歲且健康能走動的長者不過37萬人，等於台北市所有長輩去年每個人都至少參與共餐12次以上，這可能嗎？

按市府說法，平均每個共餐據點一周必須有250人次去用餐才能達標，結果全台北市竟然只有4處共餐點辦得到。

共餐就是共餐，是要讓長輩生活無憂，也是用來衡量政策成敗與績效的依據。看看柯P口口聲聲停發重陽敬老金後，省下的錢要用來建構老人長照系統，補助老人共餐據點。現在進度牛步化，連最簡單的共餐服務都要拿其他內容來搪塞灌水，真讓人無言。",23,1019,10,4,0,1,0
"89","2018-04-17T11:28:09+0000","【丁守中粉絲團中午直播貼文】
Live直播！呼叫各位粉絲立即分享！
★羅智強 X 丁守中直擊大安區公有信義市場★
老舊市場都更議題，現在就讓我們聽聽你的意見！

#丁守中Ｘ羅智強一起堅持讓台北更好
認同支持請加Line
<U+2611>丁守中拼台北驕傲 → http://bit.ly/2HmEuDv
<U+2611>大安文山羅智強 → http://t.cn/RmRjz8x
--------------------
跟著@丁守中粉絲團一起走訪台北市其他角落",38,733,26,5,1,1,1
"90","2018-04-17T07:17:23+0000","【直播預告通知】明天中午12點！明天中午12點！
★丁守中 X 羅智強直擊大安區公有信義市場★
老舊市場都更議題，邀您一起發現問題，解決問題！

想收到明天直播通知?快加Line → http://bit.ly/2HmEuDv
#丁守中Ｘ羅智強
--------------------
跟著@丁守中粉絲團一起走訪台北市其他角落",8,637,4,2,0,0,12
"91","2018-04-17T03:48:58+0000","柯P話術王
講幹話混話就是不講真話

柯P真的很會取巧賣乖，轉移焦點。前陣子名嘴質疑他政治獻金帳目，他馬上丟出話題要大家都一起公布選舉帳目。不但搶佔了媒體版面，也讓大家忘掉了他帳目不清的問題。

這一陣子媒體批露他選舉帳目問題更具體了，爆出他報監察院的帳跟實際支出都有嚴重落差，他馬上又丟出話題說拿人家的手短，這次要抵押房子來選舉。這又是柯p在迴避問題並轉移焦點。請柯文哲真的面對各方質疑，先說清楚講明白為何關帳停募後，仍有這麼多進帳？還有就是結算完畢之後，怎又多出這麼多支出，僅人事支出與實際就有嚴重差額，這又報到哪去了？

柯p處理市政問題也是一樣手法，面對質疑跳票沒辦法解決的市政問題，總是牽拖拉扯一大堆，就不談自己領導市政無方！說清楚講明白對柯P真的這麼難嗎？

#丁守中 #拚台北驕傲 #堅持就是要台北更好
#市長初選 #電話民調4月29日至5月1日
#唯一支持丁守中",45,962,47,10,0,0,1
"92","2018-04-16T04:18:01+0000","「堅持」就是要台北更好

4/29-5/1電話民調請唯一支持：丁守中
國民黨內台北市長初選政見影片，請用力分享轉傳。

#丁守中 #拼台北驕傲 #堅持就是要台北更好
#市長初選 #電話民調4月29日至5月1日
#唯一支持丁守中",17,320,7,1,0,0,0
"93","2018-04-15T10:50:24+0000","綠能政策接連跳票
丁守中：柯P話術 不及格也講成90分

臺北市政府去年規劃一條「木柵動物園 – 松山車站」的純電動公車路線，並由欣欣客運得標，接著大力向媒體宣傳最快今年8月可以上路，結果欣欣客運昨天卻狠狠打臉，甚至不排除延至12月才能通車。

綠能政策跳票，早有前車之鑑。今年2月底，副市長林欽榮不也得意洋洋的向媒體展示Ucar(共享汽車)，並宣佈3月起就會在北市11處公有停車場試營運。

結果呢？現在Ucar連個影子都沒有，業者更坦言5月上路並不樂觀。

這不就是柯P團隊的話術？明明就是跳票不及格，卻好大喜功，愛說大話，在市民面前講成90分，事實上是一事無成。

大家想看看，為了市民健康，排碳較少的電動公車當然是未來趨勢，市府早就該提出政策，透過多條由純電動公車營運的路線來吸引業者投資，加速業者汰換燃油公車，結果電動公車在柯P任內不但持續掛零，坐看燃油公車滿街跑。大眾運輸使用比率也依舊低迷。

眼看市府無心無能，讓台北離國際都會水準越來越遠，台北已經被柯P耽誤四年，年底台北市長選舉，就請大家換會做事、專業的丁守中來為台北打拚！

#丁守中 #拼台北驕傲 #堅持就是要台北更好
#市長初選 #電話民調4月29日至5月1日
#唯一支持丁守中",12,561,4,5,0,2,0
"94","2018-04-15T06:29:11+0000","#丁守中 #拚台北驕傲 #硬頸精神 
#客家人 #客語 #義民祭
#市長初選 #電話民調 #唯一支持

很少人知道，我的母親也是客家人。身為客家子弟，我以身上流著母親的客家血緣為榮，我一定會全力保護傳承客家文化精神，塑造客語流通環境，讓所有朋友都能以自己喜愛方式參與學習客家語言及文化，凝聚客家傳承的光榮感。

台北市身為首都，需要有更高的國際寬宏視野，我們應該更積極地聯繫國際與兩岸客家鄉親，組織客家商會與各類產業交流及合作，更必須強化義民祭活動內涵，以國際嘉年華派對形式舉辦，形塑國際都會的客家文化潮流特色。

丁守中說到做到。",100,1497,22,1,0,0,0
"95","2018-04-15T06:10:40+0000","#丁守中 #拚台北驕傲

台北人口少子化，年輕人養不起，不敢生。
丁守中當選市長，會比照先進國家:
1.提供新生嬰兒奶粉券與食物券。
2.開放各級學校閒置教室，做到一校一公托幼兒園，讓想進公托的家庭都能進公立幼兒園
丁守中說到做到!",47,903,8,9,1,1,0
"96","2018-04-15T03:29:10+0000","一坪換一坪，兩年搬新家，
丁守中說到做到！

#丁守中 #堅持 #拚台北驕傲
#台北市 #電話民調 #唯一支持 
#防災都更 #一坪換一坪 #都市更新",12,798,7,6,0,0,0
"97","2018-04-14T03:43:03+0000","寧夏夜市拜票 
#丁守中拼台北驕傲",21,909,9,5,0,0,0
"98","2018-04-13T01:57:24+0000","管中閔的案子，教育部拖了三個月還沒有結果，最近才要成立專案審查小組，一拖再拖，政治介入假藉名目，只為了卡管。

但葉俊榮到浙江大學光華法學院兼課的案子，教育部連查都沒有查。葉俊榮過去兼職的日期還是台大上課期間，教育部卻什麼話都不敢說，完全是兩套標準！管中閔是台大自治選出的校長，被卡竟然這麼嚴格。請問蔡英文，葉俊榮還是內閣政務官，妳竟雙重標準至此，荒謬的政治鬧劇還是要演多久？

#丁守中 #拚台北驕傲 
#卡管卡到天荒地老 #自己人真好 
#台北市 #電話民調 #唯一支持
#台大 #教育部 #台大校長 #管中閔 #校園自治 
#內政部 #葉俊榮",29,727,5,0,0,4,0
"99","2018-04-11T12:35:30+0000","南京復興站拜票

#徐巧芯
#王正德",61,1279,52,9,0,0,1
"100","2018-04-11T11:17:43+0000","直播中，歡迎大家一起來聊聊！",55,538,0,45,3,8,112
"101","2018-04-11T09:38:48+0000","大巨蛋該何去何從？柯P上任三年多卻始終不給方向，放這個大巨蛋浪費擺爛。

丁守中
王鴻薇",52,1462,37,11,0,0,0
"102","2018-04-11T04:03:39+0000","今天去攝影棚拍攝黨部初選要求的五分鐘政見演<U+8AAC>，拍攝過程一切順利。感謝這麼多好朋友的幫忙，沒有大家的協助，不可能這麼快就完成這項任務。",21,310,4,2,0,0,0
"103","2018-04-10T02:05:50+0000","#丁守中 #拚台北驕傲 
公開選舉帳目！？ 柯文哲只會裝傻賣乖轉移焦點

今天與郝副主席參加台北市前社會局長王浩兄的活動，媒體問我對於柯P選舉帳目不清的問題。我認為柯P是出了狀況，很會裝傻賣乖轉移焦點的政治人物。選舉帳目本來就應該清清楚楚，這是一個身為政治人物基本該遵守的法律規範。柯P被人質疑，竟然多筆五百萬元的單據，只是簡單文具店買來的收據自填報帳，簡直不可思議，柯P別轉移焦點，先<U+8AAC>清楚講明白。

不論是政治獻金法或是陽光法案，都是我丁守中在立委任內全力推動的法案。我這麼多次選舉向來清清楚楚，所有帳目也完全清楚申報，這是本來就應該做的事情。

#台北市 #電話民調 #唯一支持",129,780,38,22,5,4,8
"104","2018-04-09T11:08:18+0000","賴清德拚2020大位
蔡英文請鬼拿藥單

蔡英文政府不拚經濟拚權力鬥爭，賴清德就是最明顯指標。面臨經濟低迷不振、人民低薪窮忙，賴不把重點放在拚經濟、拚提升台灣競爭力，卻整天把腦筋放在花五百億改硬幣紙幣頭像；以及花千億搞遷都這類議題上，讓人想不透嗎？

請問花這麼多錢，改個紙幣銅板頭像，除了讓某些人意識形態上爽而己，對台灣民生經濟、對你我人民荷包加薪有何幫助？

遷都？勞師動<U+8846>奔波兩地，那廂龐大修建政府辦公室經費，台北這邊則放空，會增加政府效率？

更糟糕的是我們以外貿立國，理應與周邊國家搞好關係，外交與兩岸關係同等重要，才能努力拚好經濟。經濟這麼差，賴清德不拚經濟，卻整天以台獨工作者自居，你以為他真有心做好中華民國行政院長？

<U+8AAC>穿了，賴清德一切跳脫常理的主張，事實上都在算計。他算準了台灣經濟差，造成蔡英文民調不佳，他才不會<U+510D>到去幫蔡英文拚經濟。賴清德現在一切做的都是在為他自己2020大位提名拚政治。

賴清德上任才滿半年，就已經急著跟蔡英文別苗頭，搶深綠選票拚2020總統大位。看來蔡英文政府要靠賴清德帶領行政院振興台灣經濟，那是請鬼拿藥單了！

(圖片引自聯合新聞網)

#拚台北驕傲
#遷都大台中",30,933,18,3,0,0,0
"105","2018-04-08T08:21:21+0000","#拚台北驕傲 #雙北合作
恭喜侯副市長勝出
期待加強雙北合作

新北市長初選今天順利結束，我要恭喜侯友宜副市長能獲得大多數新北市民認同，順利在民調中出線。也要肯定我的好朋友、周錫瑋縣長的君子風度，以及金介壽議員的努力付出。

大家在初選中全力以赴，選後大度接受初選結果，展現最佳的民主風度，真的證明了團結對國民黨來說並不是一句空話。

侯友宜副市長是勤懇踏實做事的人，過去我在立法院大力鼓吹並支持警政單位推動社區安全聯防監視系統，在重要路口、學校周邊、犯罪熱點普設數位監視器，就是與當時的侯署長全力合作。如今破案率大幅提升，証明這項政策確能落實保障全國民眾的生活安全，有效打擊犯罪。

台北市與新北市唇齒相依，真正是共同生活圈，期許未來雙北一定要共同合作，不論交通、環保、水資源、蔬果肉品漁產供銷、食安、打擊犯罪、防災減災、醫療防疫...，雙北市政府都應該密切合作，才可打造北台共同生活圈繁榮願景。",25,702,9,35,0,2,2
"106","2018-04-07T00:59:30+0000","今天清明上山祭祖，順便去山上田<f0><U+00A5><U+009A><U+0083>除除草，清理一下今年一月分別採收蘿蔔、高麗菜以後，早已荒蕪的田地。今年因為忙著初選，連山上櫻花花期都錯過，原本我這個假日農夫周末都有個半天在北投後山山上種菜，但這陣子周末都在市場拜票。

昨天清鋤了部分田中雜草，也趕快挖出早該收成的薑黃，否則又要抽新芽了。薑黃含大量薑黃素抗氧化強，有防癌功效，我每年收成都送給媽媽姊姊，她們都很高興用來防癌養生。也分送親朋好友，讓他們見識我的耕作綠手指功力。",46,415,1,31,2,2,44
"107","2018-04-06T06:36:55+0000","#拚台北驕傲
#Taipeifree 無線上網熱點想連線要拖到六月底？
柯文哲根本該被淘汰！

市府自2012年建置的Taipei free無線上網系統因合約轉換問題，導致700多個熱點無法使用，不但沒有公告，甚至將拖到6月才會改善完成。市府行政效率低落，也凸顯柯P整天做網紅，對市府團隊的領導統御已出現嚴重問題。

老實說，柯P的施政品質與效率出狀況已經不是一天兩天的事，像最近托育補助每月三千，就因市府重新進行資格審查作業，而讓民眾一、兩個月領不到。而老人共餐的補助就曾因為預算卡住而遲遲不發，導致數名里長揚言斷炊，讓參與共餐的老人家在寒假沒飯吃等等事實，都顯示市政施政績效不及格。

台北距現代智慧城市還差很遠，手機上網已經是市民天天生活的一部分，無線上網更是提供市民最起碼的網路連線服務，因此一旦當機或連線品質不佳，市府當然要予以重視，並盡速協調恢復功能。

發現問題於事先，解決問題於無形，是現代城市治理的底線。反觀市府對無線上網熱點無法連線的問題不但漠視，更沒有足夠的彈性和創意來協助市民處理問題，同時一拖幾個月竟然不解決問題於事先，甚至出了那麼大的包還不敢公告給市民知道，更顯示柯P面對Taipei Free的態度完全不及格，這樣的市長就該被淘汰！",95,1483,15,2,0,3,1
"108","2018-04-05T13:00:50+0000","#拚臺北驕傲
今天是兒童節，這位可愛的小朋友是我舉辦內湖區政座談時，熱情民眾的小孫女。在此，我宣示要建設一個讓年輕家庭勇於生養<U+4E36>讓孩子們平安長大的臺北市！

大家想想，少子化漸成國安危機，柯文哲選前也承諾增加公立幼兒園，並將公私立幼兒園比例調整至7:3，減輕家長負擔，結果三年下來政策大跳票，現在公立幼兒園仍只占3成左右，家長還是搶破頭，不得其門而入，柯P托育政策真的一塌糊塗。

然而，柯P為掩飾跳票問題，選舉年一到，立刻補助北市家長每學期五千塊上私立幼兒園，更在議會加碼至一萬三千多塊，但諷刺的是，私幼隨即漲價，家長受惠仍有限。

去年我國出生率1.13，為全球倒數第3名，只贏過新加坡和澳門，少子化已成為國安危機，蔡政府甚至成立少子化辦公室因應，但也是徒具形式，沒有實質經費與作用。

反觀柯P，我認為他根本無法理解問題嚴重性，頭痛醫頭，腳痛醫腳，用鋸箭法轉移焦點，朋友們別再相信柯P的空話，請讓專業的丁守中來解決問題！",13,908,11,0,0,3,0
"109","2018-04-05T09:01:25+0000","#拚台北驕傲
#北市府政策大錯亂
#公宅就該只租不賣

去年底媒體就報導，台北捷運聯開宅台北橋站和小碧潭站共100戶公宅長期租不出去，因為每月損失238萬多元租金，所以北市府規畫台北橋站53戶在今年初開始公開標售。

今天又見媒體報導，北捷內湖站聯合開發案所持有154戶辦公室、及港墘站聯開案6戶大坪數住宅標售計畫，仍在議會擱置，昨天市政會議又通過，辛亥站交10和新莊線菜寮站捷4基地聯開案分回的18戶住宅、9席車位也要出售。

過去國宅時代，抽籤買到國宅者如中樂透，政府為照顧弱勢及青年，住宅政策才改採只租不賣的公宅方式，便宜提供給合條件市民。

哪曉得柯p四年要花納稅人1422億蓋公宅，這邊台北市卻以各種理由又在賣公宅。公宅租不出去，就該檢討公宅坪數規劃與市場需求是否符合。聯開宅租金高，可以降租金，長期持有產值還在啊！

此時市場不景氣時賤賣，少了平衡出租市場的工具，柯P另一方面又忙著溝通協調大舉蓋公宅，哪有這麼政<U+41FF>錯亂的政府？",9,413,6,8,0,2,7
"110","2018-04-04T07:52:33+0000","一坪換一坪、兩年搬新家
丁守中<U+8AAC>到做到

柯P說市民不花錢，都更想一坪換一坪，這是幻想。柯p這種說法既無同理心又缺乏遠見。事實上，台北市號稱天龍國首善之區，但台北市既老又舊，市內建築物年份平均達34年。而市民的家戶平均居住空間，也在六都最小，台北市住宅平均建坪只有31坪，而桃園、台中都超過50坪、台南近48坪、高雄也有49坪，如果拿亞太四小龍幾個大都會來比較，台北人均實際居住空間只有6.3坪，比起東京的8.5坪、新加坡的9.1坪也都小很多，台北只有比香港市民的平均居住空間4.5坪鴿子籠略大而已。台北為台灣首善之區，為何市民居住空間不能放大？

何況，台北市將近40年的老舊公寓接近40萬戶，很多都頂樓違章加蓋<U+5897>加負荷，耐震係數更是嚴重不足。而台北市絕大多數地方，巷弄狹窄、房屋老舊、沒有電梯，平時老人家上下樓都極不方便，要是遇到地震、火災，連救災都極度困難。大家應該還記得921大地震後，全台死亡2400多人，輕重傷11,000多人，為了救災重建補償，在921地震重建暫行條例中，立法院編了兩千億元去做補償重建善後。然而，按照國家地震中心的資料，台北市因為是盆地<U+51B2>積地型，如果發生6.3級的地震，就有七級地震的效應，台北市至少要倒四千棟建築物，那代表的將是十萬人口的傷亡，難道真的要等到那個時候，再由政府編列上兆的預算來補償救災重建嗎？政府已在舉債度日了，未來還有這個能力嗎？為何政府不能防患於未然，政府不必花錢，只要加大容積獎勵，就可幫助市民舊屋換新屋，現在為何不做呢？

一個城市讓市民住得更安全，這是政府責無旁貸的責任。日本在阪神地震前後，地方政府幾乎是以跟時間賽跑的速度在推動城市防災減災、建築物耐震補強、都市更新、及老屋重建。然而看看我們的台北市政府，在這方面毫無警覺與積極性。往年台灣經濟奇蹟的年代，台北市政府建管處一年可發出3000多張的建造。而柯p過去這兩年在都更上毫無積極性使命感，建造發放前年只發了207張，去年也只有213張。營造業是帶動百業興盛的火車頭，台北缺乏建設，難怪台北經濟一潭死水，市民低薪窮忙。按照柯P的都市更新進度，台北市三百年都沒有辦法完成都更。面對今年開始，全台各地不斷的四、五級地震，這是否大地震前兆，大家更是人心惶惶，市民哪有居住安全可言？不大幅推動防災都更，根本就是政府失職！

全世界城市空照圖，都市更新後住宅區都是樓層向高發展，大樓與大樓幢距加大，地表空出更多空間，讓公園、綠地、馬路變寬變大。台北城市的空照圖卻是密密麻麻的四、五樓公寓頂樓加蓋，狹窄的巷弄，台北這種居住環境不能幾十年不變！丁守中有強烈使命感幫市民舊屋換新屋，讓市容更美、讓市民住的更安全。當都更達到法定比例住戶同意及一切聽証程序完成，丁守中絕對站在大多數民眾的居住正義這邊，用公權力來對抗釘子戶。丁守中當市長，絕對全力推動〔一坪換一坪，兩年搬新家]，丁守中<U+8AAC>到做到！

---------
歡迎加入丁守中拼台北驕傲Line群組:
https://line.me/R/ti/p/%40erl2339a",8,695,16,1,0,0,1
"111","2018-04-04T01:44:36+0000","ㄧ起來聽聽我講了些什麼吧～",7,353,2,2,0,2,15
"112","2018-04-03T00:51:32+0000","松山機場搬遷之我見

松山機場可否搬遷，完全要看環境條件需求及相關配套措施是否完備，這完全是一個公共政策選擇的問題，不是神主牌。但柯文哲現在講松山機場隨時可以搬遷，只看交通部的決心，這完全是錯誤與不負責任的說法。 

現在松山機場每年大概有六百多萬人次的旅客量，桃園中正機場一、二航廈目前已經超載達到四千萬人次的旅客量，桃機原來的設計只有一年三千多萬人次旅客量，桃園機場現在已經過於擁擠超載。我們一定要等到桃園機場第三航廈完成之後，才能夠再增加兩千萬人次的旅客量，那至少要等到2022年。如果要等到第三航廈連它的衛星廊廳一併完成，總共桃園機場那時可以容納到七千萬人次旅客的量。也就是說松山機場要搬遷，那最早要到2022年，甚或2025年。所以現在這些候選人談這些，在第一任任期都不可能做到。

原本一個城市有兩個機場可以提升城市聯外交通的競爭力，例如東京、首爾、紐約、及華盛頓都有兩個機場，一個負責國際遠程及貨運航線，一個負責三小時航程內的短程航線。鑑於桃園機場的擴建及機場捷運的完成，再加上台北解除松山機場周邊限建高度，有助於大同、中山、松山、內湖整個台北東西軸<U+7DAB>帶的都市更新發展，確實未來可以搬遷松山機場。

松機現在雖然還不能搬，但台北市政府可以及早做好規劃。未來松山機場做什麼用途呢？如果只是做中央公園，那是浪費。因為沿著基隆河沿岸已經有大佳、迎風、美堤、觀山、彩虹等河濱公園，佔地已達224公頃。我認為松山機場應規劃做為我們經貿中心、會展中心、故宮博物院新館、中繼國宅，配合從大同到內湖區整個台北東西軸線的都更發展，做好整體規劃，如此必能對台北的整體發展做出最大貢獻。

圖片來源 : 風傳媒",19,548,7,8,1,2,0
"113","2018-04-02T09:03:25+0000","回娘家了

士林北投ㄧ直是我的家、我的選區、我最熟悉的地方。今天特地回到北投市場，和我的老朋友們打招呼。",17,205,3,0,0,0,0
"114","2018-04-01T08:13:09+0000","為什麼我要反對深澳電廠採用燃煤發電呢？

小英說2025年，我們的能源配置，燃煤發電量要要降到三成，但目前燃煤發電量還高達四成三。目前北台灣除了深澳電廠120萬瓩之外，林口發電廠也偷偷地提高到240萬瓩，核四未來也要改建成火力發電廠，台北未來更難見到藍天了。

除了空氣污染之外，其PM2.5也提高致癌風險，根據最新的統計，肺癌已經成為新國病，成為癌症死因排名第一，這都與燃煤發電密不可分。為了大家的健康與藍天再現，我們必須反對。",32,540,5,5,0,1,0
"115","2018-03-31T02:23:21+0000","#拚臺北驕傲
建設台北智慧綠城市

特別來南港展覽館參觀「2018智慧城市展」，感謝台北市電腦公會童子賢理事長在這方面的努力推廣及陪同參觀，台北在這方面確實需要急起直追。

我長年在立法院負責政黨與國會外交，走遍國際大都會，親身感受各國智慧城市太多成功案例。前年我應邀在哈佛大學做訪問學者時，更花了很多時間在哈佛「艾許民主治理與創新中心」做了很多智慧城市的<U+784F>究。

現代政府一定要結合民間企業力量，運用資通訊科技、物聯網、人工智慧、雲端運算，運用在市政服務各個領域，既快速掌握市民需要，更能有效服務。這方面臺北落後太多，真的需要迎頭趕上。",47,823,11,4,0,1,0
